id_cliente,nome,cidade,estado,plano,valor_mensal,data_adesao,status
1763,Davi Lucas Guerra,da Mota do Amparo,AL,Basico,39.9,2026-01-13,Ativo
1764,Ágatha das Neves,Ramos,AL,Premium,89.9,2026-01-13,Ativo
1765,Henry Cassiano,Cavalcante,RO,Essencial,59.9,2026-01-13,Ativo
1766,João Pedro Macedo,Barros da Mata,SE,Premium,89.9,2026-01-13,Churn
1767,Thales Dias,da Paz,BA,Basico,39.9,2026-01-13,Ativo
1768,Marina Peixoto,Ferreira,CE,Premium,89.9,2026-01-13,Ativo
1769,Emilly Campos,Moura de Araújo,MS,Essencial,59.9,2026-01-13,Ativo
1770,Bruna Mendonça,das Neves,MS,Basico,39.9,2026-01-13,Ativo
1771,Natália Gomes,Silva Verde,RJ,Premium,89.9,2026-01-13,Ativo
1772,Catarina Borges,Leão da Mata,BA,Premium,89.9,2026-01-13,Ativo
1773,Ísis Duarte,Dias da Mata,AL,Essencial,59.9,2026-01-13,Ativo
1774,Maria Luiza Camargo,Marques do Galho,AL,Premium,89.9,2026-01-13,Ativo
1775,Bernardo Sales,Melo das Flores,PE,Basico,39.9,2026-01-13,Ativo
1776,Lunna Fonseca,Vieira,RN,Premium,89.9,2026-01-13,Ativo
1777,Cecília Rodrigues,Ramos do Oeste,MG,Premium,89.9,2026-01-13,Churn
1778,Sra. Isis Peixoto,da Cruz de Silveira,MG,Premium,89.9,2026-01-13,Ativo
1779,Gabriela da Cunha,Abreu da Prata,ES,Premium,89.9,2026-01-13,Ativo
1780,Esther Camargo,Ferreira de Vieira,PA,Essencial,59.9,2026-01-13,Ativo
1781,Srta. Elisa Vasconcelos,Aragão da Serra,PB,Essencial,59.9,2026-01-13,Ativo
1782,Emanuelly Borges,Alves,SE,Basico,39.9,2026-01-13,Ativo
1783,Antônio da Costa,Brito,RR,Premium,89.9,2026-01-13,Ativo
1784,Kamilly Silveira,Nascimento,RJ,Essencial,59.9,2026-01-13,Churn
1785,Dr. Bento Câmara,Nunes de Albuquerque,PB,Premium,89.9,2026-01-13,Ativo
1786,Dr. Ian Alves,Marques,PE,Essencial,59.9,2026-01-13,Ativo
1787,Ana Julia Gomes,Martins de Porto,BA,Premium,89.9,2026-01-13,Ativo
1788,Ana Julia Araújo,Brito,MA,Basico,39.9,2026-01-13,Ativo
1789,Eduarda Souza,Gonçalves,SC,Basico,39.9,2026-01-13,Ativo
1790,Fernando Machado,Albuquerque,GO,Premium,89.9,2026-01-13,Churn
1791,Dante Macedo,Moura da Prata,RO,Basico,39.9,2026-01-13,Churn
1792,Cauê Azevedo,Teixeira do Oeste,MS,Basico,39.9,2026-01-13,Ativo
1793,Helena da Conceição,Monteiro,RR,Basico,39.9,2026-01-13,Ativo
1794,Ana Beatriz Mendonça,Carvalho,PI,Basico,39.9,2026-01-13,Ativo
1795,Luiza Marques,Cassiano de Alves,MT,Premium,89.9,2026-01-13,Ativo
1796,Théo Casa Grande,Novaes do Campo,MA,Basico,39.9,2026-01-13,Ativo
1797,Cecilia Azevedo,Azevedo do Oeste,ES,Essencial,59.9,2026-01-13,Ativo
1798,Matheus Correia,Sales de Vieira,AL,Basico,39.9,2026-01-13,Ativo
1799,Nathan Cirino,Barros,PR,Basico,39.9,2026-01-13,Ativo
1800,Sr. Pedro Miguel Barbosa,das Neves,MA,Essencial,59.9,2026-01-13,Ativo
1801,Sr. Luigi Souza,Almeida,TO,Premium,89.9,2026-01-13,Ativo
1802,Levi Pinto,Duarte da Mata,CE,Basico,39.9,2026-01-13,Ativo
1803,Noah Peixoto,Vieira de Aragão,RS,Essencial,59.9,2026-01-13,Ativo
1804,Dra. Marcela Correia,Correia do Norte,AC,Premium,89.9,2026-01-13,Ativo
1805,Luiz Henrique Gomes,Macedo,RJ,Essencial,59.9,2026-01-13,Ativo
1806,Evelyn Cunha,Peixoto das Flores,BA,Basico,39.9,2026-01-13,Ativo
1807,Clara Castro,Ferreira,MG,Premium,89.9,2026-01-13,Ativo
1808,Anthony Lopes,Pereira da Prata,AC,Basico,39.9,2026-01-13,Churn
1809,Maria Julia Macedo,Abreu Alegre,RS,Premium,89.9,2026-01-13,Ativo
1810,Davi Santos,Barbosa,RN,Basico,39.9,2026-01-13,Ativo
1811,Marcela Sampaio,da Cruz do Sul,RN,Premium,89.9,2026-01-13,Ativo
1812,Gustavo Alves,Porto Alegre,PA,Basico,39.9,2026-01-13,Churn
1813,Lorena Lopes,Albuquerque do Amparo,MG,Essencial,59.9,2026-01-13,Ativo
1814,Alana Cardoso,Pimenta,MA,Premium,89.9,2026-01-13,Churn
1815,Marina Fernandes,Gomes,CE,Basico,39.9,2026-01-13,Ativo
1816,Guilherme Novaes,Silva,RO,Basico,39.9,2026-01-13,Ativo
1817,Dra. Maria Laura Freitas,Freitas de Gomes,PE,Premium,89.9,2026-01-13,Churn
1818,Luiz Miguel Santos,Fonseca,SC,Basico,39.9,2026-01-13,Ativo
1819,Maria Flor Farias,Cassiano Grande,AM,Basico,39.9,2026-01-13,Ativo
1820,Maria Julia Fonseca,Gonçalves,GO,Premium,89.9,2026-01-13,Ativo
1821,Arthur Campos,Freitas,PR,Basico,39.9,2026-01-13,Churn
1822,Murilo Silveira,Fonseca da Praia,RS,Essencial,59.9,2026-01-13,Ativo
1823,João Miguel Moura,Pastor,AM,Premium,89.9,2026-01-13,Ativo
1824,Dom Siqueira,Rios,MG,Essencial,59.9,2026-01-13,Ativo
1825,João Guilherme Lima,Peixoto do Amparo,TO,Basico,39.9,2026-01-13,Ativo
1826,Sra. Clarice Lima,Aparecida do Campo,PA,Basico,39.9,2026-01-13,Ativo
1827,Benjamin da Mata,Freitas do Campo,MS,Basico,39.9,2026-01-13,Ativo
1828,Evelyn Pereira,Pereira de da Rosa,SP,Basico,39.9,2026-01-13,Ativo
1829,Helena Aragão,da Conceição,MT,Essencial,59.9,2026-01-13,Churn
1830,Vitor Hugo Moraes,Vargas,TO,Basico,39.9,2026-01-13,Ativo
1831,Matteo Rios,Marques de Melo,TO,Basico,39.9,2026-01-13,Ativo
1832,Davi Lucas Sousa,Rodrigues da Praia,DF,Basico,39.9,2026-01-13,Ativo
1833,Thiago Casa Grande,Camargo de Goiás,GO,Basico,39.9,2026-01-13,Ativo
1834,Paulo da Cruz,Cavalcanti de Minas,DF,Essencial,59.9,2026-01-13,Ativo
1835,Dra. Isabel Melo,Sales Paulista,ES,Essencial,59.9,2026-01-13,Ativo
1836,Sr. Josué Barros,Azevedo,MG,Essencial,59.9,2026-01-13,Churn
1837,Yan Araújo,Gomes do Campo,BA,Essencial,59.9,2026-01-13,Churn
1838,Marcos Vinicius Rios,Barros dos Dourados,MA,Basico,39.9,2026-01-13,Ativo
1839,Alexandre Ramos,Rodrigues de Melo,SP,Premium,89.9,2026-01-13,Ativo
1840,Davi Lucca Montenegro,Costela do Norte,PB,Basico,39.9,2026-01-13,Ativo
1841,Davi Lucca Pereira,Pinto do Sul,RN,Premium,89.9,2026-01-13,Ativo
1842,Stephany da Conceição,Fonseca das Pedras,PI,Basico,39.9,2026-01-13,Ativo
1843,Alexia Costa,Souza da Praia,RO,Essencial,59.9,2026-01-13,Ativo
1844,Letícia Pimenta,Santos de Camargo,ES,Essencial,59.9,2026-01-13,Ativo
1845,Sophie Vieira,Cunha,TO,Premium,89.9,2026-01-13,Ativo
1846,João Miguel Silveira,Câmara das Flores,DF,Essencial,59.9,2026-01-13,Ativo
1847,Ester Pereira,Dias,SC,Basico,39.9,2026-01-13,Churn
1848,Raul Cirino,Fonseca Alegre,AC,Essencial,59.9,2026-01-13,Ativo
1849,Srta. Maysa Sampaio,Monteiro de da Luz,CE,Essencial,59.9,2026-01-13,Ativo
1850,Pietra Leão,Caldeira,AL,Essencial,59.9,2026-01-13,Churn
1851,Thales Sampaio,Novais da Prata,PA,Premium,89.9,2026-01-13,Ativo
1852,Dra. Cecília Gomes,Sampaio de Abreu,PR,Premium,89.9,2026-01-13,Ativo
1853,Caio da Mota,Santos de da Cruz,RO,Basico,39.9,2026-01-13,Ativo
1854,Bella da Mata,Pires,PI,Essencial,59.9,2026-01-13,Churn
1855,Caleb Campos,Marques da Serra,BA,Basico,39.9,2026-01-13,Ativo
1856,Dr. Gustavo Henrique da Cunha,Costa,RN,Basico,39.9,2026-01-13,Churn
1857,Heloísa Camargo,Andrade das Pedras,ES,Essencial,59.9,2026-01-13,Ativo
1858,Ágatha Nunes,Correia de Lima,PR,Basico,39.9,2026-01-13,Churn
1859,Marcos Vinicius Monteiro,Brito Alegre,PI,Basico,39.9,2026-01-13,Ativo
1860,Francisco Sales,Novais de Siqueira,MA,Basico,39.9,2026-01-13,Ativo
1861,Apollo Oliveira,Moura da Praia,BA,Basico,39.9,2026-01-13,Ativo
1862,Ester da Luz,Moura,ES,Basico,39.9,2026-01-13,Ativo
1863,Ana Vitória Novais,Silveira da Prata,ES,Basico,39.9,2026-01-13,Ativo
1864,Amanda Pereira,Garcia do Amparo,PB,Premium,89.9,2026-01-13,Churn
1865,Davi Lucca Fogaça,Pereira,PB,Essencial,59.9,2026-01-13,Ativo
1866,Raul Jesus,da Conceição,PI,Essencial,59.9,2026-01-13,Ativo
1867,Benicio Barros,Ribeiro das Pedras,SC,Premium,89.9,2026-01-13,Ativo
1868,Daniel Nunes,Brito de Vasconcelos,PE,Essencial,59.9,2026-01-13,Churn
1869,Anthony Aparecida,Gonçalves,AC,Basico,39.9,2026-01-13,Ativo
1870,Melissa Almeida,Macedo,PB,Essencial,59.9,2026-01-13,Churn
1871,Apollo Macedo,Marques,GO,Premium,89.9,2026-01-13,Ativo
1872,Isabela da Conceição,Costela da Serra,RJ,Essencial,59.9,2026-01-13,Churn
1873,Amanda Machado,Aparecida,PI,Premium,89.9,2026-01-13,Ativo
1874,Pedro Henrique Guerra,Sousa,PI,Essencial,59.9,2026-01-13,Ativo
1875,Raquel Jesus,Guerra,DF,Essencial,59.9,2026-01-13,Ativo
1876,Noah Melo,Silveira do Sul,SE,Basico,39.9,2026-01-13,Ativo
1877,Sra. Eduarda Silveira,Farias do Sul,MA,Basico,39.9,2026-01-13,Ativo
1878,Srta. Ana Júlia Fernandes,Cardoso,AM,Premium,89.9,2026-01-13,Ativo
1879,Letícia Cirino,Fonseca do Galho,RN,Essencial,59.9,2026-01-13,Ativo
1880,Arthur Costa,Sampaio,MS,Premium,89.9,2026-01-13,Ativo
1881,Raul Sampaio,Correia de Moura,SC,Premium,89.9,2026-01-13,Ativo
1882,Benicio Nascimento,Barbosa Grande,SP,Essencial,59.9,2026-01-13,Ativo
1883,Nicole Lima,Pereira,SC,Basico,39.9,2026-01-13,Ativo
1884,Sra. Ana Júlia Pereira,Campos do Amparo,PI,Essencial,59.9,2026-01-13,Churn
1885,Arthur da Rosa,Sousa de Oliveira,PR,Essencial,59.9,2026-01-13,Ativo
1886,Giovanna Fogaça,Fonseca,DF,Essencial,59.9,2026-01-13,Ativo
1887,Sra. Catarina Duarte,Silva,RJ,Essencial,59.9,2026-01-13,Ativo
1888,Thiago Souza,Gomes das Flores,MA,Basico,39.9,2026-01-13,Ativo
1889,Dra. Brenda Rocha,Monteiro,SP,Premium,89.9,2026-01-13,Ativo
1890,Isadora Rocha,da Mota,AM,Essencial,59.9,2026-01-13,Ativo
1891,Srta. Ayla Costa,Peixoto do Norte,PE,Basico,39.9,2026-01-13,Ativo
1892,Sra. Eloah Pires,Pimenta Alegre,CE,Premium,89.9,2026-01-13,Ativo
1893,Letícia Santos,Moura,GO,Basico,39.9,2026-01-13,Ativo
1894,Daniel Fernandes,Carvalho das Pedras,RJ,Essencial,59.9,2026-01-13,Ativo
1895,Ana Beatriz Campos,Alves das Flores,TO,Premium,89.9,2026-01-13,Ativo
1896,Bernardo Siqueira,Siqueira,AC,Essencial,59.9,2026-01-13,Ativo
1897,João Miguel Cirino,Gomes,PA,Premium,89.9,2026-01-13,Ativo
1898,Manuella Aragão,Caldeira,RJ,Essencial,59.9,2026-01-13,Ativo
1899,Ana Carolina Fogaça,Casa Grande da Mata,AM,Basico,39.9,2026-01-13,Churn
1900,Kevin Barros,Farias da Serra,PR,Essencial,59.9,2026-01-13,Ativo
1901,Bruno Lopes,Nogueira,RJ,Basico,39.9,2026-01-13,Churn
1902,Dr. Igor Lima,Martins,RO,Basico,39.9,2026-01-13,Ativo
1903,Igor Machado,Camargo das Pedras,SP,Basico,39.9,2026-01-13,Ativo
1904,Matheus Cavalcante,Cunha do Sul,SC,Premium,89.9,2026-01-13,Ativo
1905,Daniel da Mota,Vasconcelos,PR,Basico,39.9,2026-01-13,Ativo
1906,Sra. Esther Rocha,da Mota,PB,Essencial,59.9,2026-01-13,Ativo
1907,Antony Rios,Rezende Paulista,RS,Essencial,59.9,2026-01-13,Ativo
1908,Dr. Cauã Moura,das Neves,DF,Essencial,59.9,2026-01-13,Ativo
1909,Ágatha Rodrigues,Pinto,MT,Essencial,59.9,2026-01-13,Ativo
1910,Danilo Sales,Andrade,RN,Basico,39.9,2026-01-13,Ativo
1911,Isis Costa,Novais,PR,Essencial,59.9,2026-01-13,Ativo
1912,Gabriela Viana,da Rocha,MT,Essencial,59.9,2026-01-13,Ativo
1913,Davi Miguel Caldeira,Borges,SP,Essencial,59.9,2026-01-13,Churn
1914,Larissa das Neves,Fonseca da Mata,PI,Essencial,59.9,2026-01-13,Churn
1915,Carlos Eduardo Novais,da Mota,PI,Premium,89.9,2026-01-13,Ativo
1916,Heloísa Gomes,Rodrigues,TO,Essencial,59.9,2026-01-13,Ativo
1917,Catarina Souza,Monteiro da Prata,BA,Essencial,59.9,2026-01-13,Ativo
1918,Dr. Alexandre Mendonça,Pereira do Norte,RR,Basico,39.9,2026-01-13,Ativo
1919,Nina Santos,Pires Alegre,PA,Essencial,59.9,2026-01-13,Ativo
1920,Ravi Lucca Aparecida,da Rocha,AP,Premium,89.9,2026-01-13,Churn
1921,Matteo Mendonça,Campos,SC,Basico,39.9,2026-01-13,Ativo
1922,Isabelly Oliveira,Silveira,PA,Essencial,59.9,2026-01-13,Ativo
1923,Murilo Nascimento,Caldeira dos Dourados,PI,Essencial,59.9,2026-01-13,Ativo
1924,Valentina Monteiro,Pacheco,MA,Essencial,59.9,2026-01-13,Churn
1925,Pietra Albuquerque,Sampaio,SP,Essencial,59.9,2026-01-13,Churn
1926,Arthur Gabriel das Neves,Fonseca da Serra,PA,Basico,39.9,2026-01-13,Ativo
1927,Francisco Peixoto,Costa,SC,Premium,89.9,2026-01-13,Ativo
1928,Dr. Heitor Pereira,Macedo do Amparo,RO,Essencial,59.9,2026-01-13,Ativo
1929,Cauã Cirino,Monteiro,AM,Basico,39.9,2026-01-13,Ativo
1930,Kevin Lima,Aragão do Amparo,RS,Premium,89.9,2026-01-13,Ativo
1931,Isabelly das Neves,da Conceição da Praia,RS,Basico,39.9,2026-01-13,Ativo
1932,Brayan Cassiano,Cavalcanti de Fernandes,PI,Essencial,59.9,2026-01-13,Ativo
1933,Ayla Rocha,Silveira,PI,Essencial,59.9,2026-01-13,Ativo
1934,Davi Luiz Silva,Vargas,AC,Essencial,59.9,2026-01-13,Ativo
1935,Alice Gonçalves,Montenegro,PB,Basico,39.9,2026-01-13,Ativo
1936,Maitê Sá,Teixeira,GO,Essencial,59.9,2026-01-13,Churn
1937,Sr. Breno Macedo,Albuquerque das Flores,RO,Essencial,59.9,2026-01-13,Churn
1938,Fernanda Dias,Mendes do Norte,MT,Essencial,59.9,2026-01-13,Ativo
1939,Rael Correia,Fernandes,RR,Essencial,59.9,2026-01-13,Ativo
1940,Ana Julia Viana,Pires,AP,Basico,39.9,2026-01-13,Ativo
1941,Dr. Pedro Miguel Moraes,Pacheco do Sul,RR,Premium,89.9,2026-01-13,Ativo
1942,Luísa Mendonça,Cassiano,SE,Basico,39.9,2026-01-13,Ativo
1943,Henry Ramos,Almeida de Alves,CE,Essencial,59.9,2026-01-13,Ativo
1944,Helena Sales,Lopes do Campo,AP,Basico,39.9,2026-01-13,Ativo
1945,Luiz Fernando Albuquerque,Casa Grande do Oeste,PA,Premium,89.9,2026-01-13,Churn
1946,André Silva,Fernandes,SC,Basico,39.9,2026-01-13,Ativo
1947,Arthur Sá,Vieira da Praia,AM,Premium,89.9,2026-01-13,Ativo
1948,Valentim Dias,Cavalcante do Galho,RR,Premium,89.9,2026-01-13,Ativo
1949,Natália Sales,Barros Alegre,DF,Essencial,59.9,2026-01-13,Ativo
1950,Gustavo Cavalcanti,Vargas de Goiás,TO,Basico,39.9,2026-01-13,Ativo
1951,Bruna Correia,Vieira do Amparo,RS,Premium,89.9,2026-01-13,Ativo
1952,Lorena Pastor,Sales,PA,Basico,39.9,2026-01-13,Ativo
1953,Renan Martins,Lopes,RS,Basico,39.9,2026-01-13,Ativo
1954,Beatriz da Rocha,Vasconcelos de Ribeiro,GO,Basico,39.9,2026-01-13,Ativo
1955,Davi Lucas Peixoto,Vasconcelos de Viana,RN,Premium,89.9,2026-01-13,Churn
1956,Diego da Paz,Lopes,DF,Premium,89.9,2026-01-13,Ativo
1957,Srta. Amanda Porto,Moreira Paulista,PE,Essencial,59.9,2026-01-13,Ativo
1958,Sophie Camargo,Nascimento do Oeste,BA,Premium,89.9,2026-01-13,Ativo
1959,Agatha Duarte,Nogueira de Camargo,PA,Basico,39.9,2026-01-13,Ativo
1960,Kamilly Moura,Borges de Montenegro,SE,Basico,39.9,2026-01-13,Churn
1961,Maria Isis Melo,Souza,DF,Premium,89.9,2026-01-13,Ativo
1962,Rodrigo Porto,Silveira Verde,RN,Essencial,59.9,2026-01-13,Ativo
1963,Sra. Gabrielly Nunes,Dias de Minas,SP,Premium,89.9,2026-01-13,Ativo
1964,Sr. Kevin Cunha,Farias,AM,Premium,89.9,2026-01-13,Ativo
1965,Otto Cardoso,Ribeiro,TO,Essencial,59.9,2026-01-13,Churn
1966,André Sá,Vasconcelos da Praia,PI,Essencial,59.9,2026-01-13,Ativo
1967,Sra. Isabela Cunha,Mendonça,GO,Essencial,59.9,2026-01-13,Ativo
1968,Davi Luiz da Costa,Pinto das Flores,PR,Essencial,59.9,2026-01-13,Ativo
1969,Isabel Araújo,Oliveira do Oeste,DF,Premium,89.9,2026-01-13,Churn
1970,Henry Gabriel Azevedo,Machado das Flores,PI,Essencial,59.9,2026-01-13,Ativo
1971,Oliver Câmara,das Neves,ES,Essencial,59.9,2026-01-13,Ativo
1972,Dra. Lara Ribeiro,Nascimento,ES,Basico,39.9,2026-01-13,Ativo
1973,Dr. João Gabriel Rocha,Vasconcelos do Sul,PI,Essencial,59.9,2026-01-13,Churn
1974,Emilly da Cunha,Dias,RS,Essencial,59.9,2026-01-13,Ativo
1975,Ana da Mota,Rocha de Santos,MS,Essencial,59.9,2026-01-13,Ativo
1976,André Mendes,Caldeira,MA,Basico,39.9,2026-01-13,Ativo
1977,Hellena Moraes,Almeida Paulista,AM,Basico,39.9,2026-01-13,Ativo
1978,Ana Luiza Gomes,da Paz,ES,Essencial,59.9,2026-01-13,Churn
1979,Maria Cecília Rezende,Fernandes,PB,Premium,89.9,2026-01-13,Ativo
1980,Luara Rocha,da Mota,BA,Premium,89.9,2026-01-13,Ativo
1981,Maria Sophia Moreira,Aparecida de Minas,PE,Essencial,59.9,2026-01-13,Ativo
1982,Ravi Vasconcelos,Costela de Minas,PR,Essencial,59.9,2026-01-13,Ativo
1983,Cecília Albuquerque,Peixoto,BA,Premium,89.9,2026-01-13,Ativo
1984,Pedro Lucas Pereira,Sá do Sul,RN,Premium,89.9,2026-01-13,Churn
1985,Vicente Garcia,Almeida de Goiás,BA,Basico,39.9,2026-01-13,Churn
1986,Pedro Henrique Rezende,Freitas,PB,Premium,89.9,2026-01-13,Churn
1987,Cauã Viana,Jesus do Campo,PB,Premium,89.9,2026-01-13,Ativo
1988,Dra. Maria Júlia Dias,Gomes do Campo,PB,Basico,39.9,2026-01-13,Ativo
1989,Eduarda Moreira,Nunes de Abreu,AL,Premium,89.9,2026-01-13,Ativo
1990,Bella Brito,Mendonça,SP,Premium,89.9,2026-01-13,Ativo
1991,Kaique Souza,Sampaio,SC,Premium,89.9,2026-01-13,Ativo
1992,Bernardo Machado,Rocha,AL,Essencial,59.9,2026-01-13,Churn
1993,Clarice da Mota,Machado de Moraes,MG,Basico,39.9,2026-01-13,Churn
1994,Léo Moraes,Dias,MG,Premium,89.9,2026-01-13,Churn
1995,Diego Albuquerque,Moreira,BA,Essencial,59.9,2026-01-13,Ativo
1996,Dr. Vinicius Barros,Cunha de Garcia,AM,Basico,39.9,2026-01-13,Ativo
1997,Rebeca Azevedo,Moura,SC,Premium,89.9,2026-01-13,Ativo
1998,Manuella Caldeira,Moraes Alegre,SE,Basico,39.9,2026-01-13,Ativo
1999,Luiz Fernando Lima,Correia do Campo,MG,Essencial,59.9,2026-01-13,Churn
2000,Dr. Miguel Silveira,Machado dos Dourados,TO,Basico,39.9,2026-01-13,Ativo
2001,Luiz Fernando Ferreira,Machado,PI,Premium,89.9,2026-01-13,Churn
2002,Antonella das Neves,Costa de Sampaio,AL,Premium,89.9,2026-01-13,Ativo
2003,Sra. Maria Sophia Fonseca,Sá,MA,Essencial,59.9,2026-01-13,Ativo
2004,Melissa Cardoso,Leão,RS,Premium,89.9,2026-01-13,Ativo
2005,Eduarda Viana,Câmara da Mata,RO,Premium,89.9,2026-01-13,Ativo
2006,Dr. José da Cunha,Dias,AL,Premium,89.9,2026-01-13,Ativo
2007,Leonardo Melo,Duarte do Norte,DF,Essencial,59.9,2026-01-13,Ativo
2008,Maria Luiza Souza,Castro das Pedras,PA,Basico,39.9,2026-01-13,Ativo
2009,Maria Laura Pastor,da Rocha de Cavalcante,AP,Premium,89.9,2026-01-13,Ativo
2010,Renan Rocha,Costa,CE,Essencial,59.9,2026-01-13,Ativo
2011,Ana Laura Pires,Duarte do Norte,SP,Essencial,59.9,2026-01-13,Ativo
2012,Dr. Francisco Cassiano,Alves de Minas,AC,Basico,39.9,2026-01-13,Ativo
2013,Lucas Gabriel Albuquerque,Garcia,AL,Premium,89.9,2026-01-13,Ativo
2014,Lucas Gabriel Sá,Rezende de Minas,BA,Basico,39.9,2026-01-13,Ativo
2015,Ana Sophia Cunha,Correia,PE,Essencial,59.9,2026-01-13,Ativo
2016,Pietra Andrade,Vargas,AC,Basico,39.9,2026-01-13,Ativo
2017,Cauê Castro,Monteiro de Andrade,PA,Premium,89.9,2026-01-13,Ativo
2018,Breno Cassiano,Rodrigues da Prata,SP,Essencial,59.9,2026-01-13,Ativo
2019,Dr. Luan Almeida,Teixeira Verde,AL,Essencial,59.9,2026-01-13,Ativo
2020,Amanda Marques,Nascimento de Silveira,AL,Basico,39.9,2026-01-13,Ativo
2021,Lorena Dias,da Mota,DF,Essencial,59.9,2026-01-13,Ativo
2022,Juliana Rodrigues,Santos de Caldeira,PA,Essencial,59.9,2026-01-13,Ativo
2023,Sarah Porto,da Rosa,SC,Basico,39.9,2026-01-13,Churn
2024,Gael Mendonça,Cunha,MG,Premium,89.9,2026-01-13,Ativo
2025,Sr. Liam Macedo,Nunes,RO,Basico,39.9,2026-01-13,Churn
2026,Maya Dias,Rezende,DF,Premium,89.9,2026-01-13,Ativo
2027,Dr. Enzo Rodrigues,Pires,SC,Essencial,59.9,2026-01-13,Ativo
2028,Srta. Luana Abreu,da Cruz,SC,Basico,39.9,2026-01-13,Churn
2029,Isabela Barbosa,Duarte do Sul,RN,Basico,39.9,2026-01-13,Ativo
2030,Sra. Mariane da Mata,Caldeira de Goiás,TO,Basico,39.9,2026-01-13,Ativo
2031,José Miguel Santos,Alves de Moura,MS,Premium,89.9,2026-01-13,Ativo
2032,Srta. Ana Sophia Alves,Montenegro da Praia,GO,Essencial,59.9,2026-01-13,Ativo
2033,Luiz Felipe Costa,Câmara do Norte,AP,Essencial,59.9,2026-01-13,Ativo
2034,Davi Caldeira,Borges do Oeste,RR,Essencial,59.9,2026-01-13,Churn
2035,Ana Sophia Abreu,Vargas de da Costa,PR,Basico,39.9,2026-01-13,Ativo
2036,Srta. Maria Júlia da Mata,Gonçalves,PA,Essencial,59.9,2026-01-13,Churn
2037,Maria Clara Moura,Nunes,MG,Essencial,59.9,2026-01-13,Ativo
2038,Enrico Vieira,Sousa,RJ,Premium,89.9,2026-01-13,Ativo
2039,Srta. Elisa Costela,Pastor,RS,Premium,89.9,2026-01-13,Ativo
2040,Igor Lopes,Guerra,PE,Premium,89.9,2026-01-13,Ativo
2041,João Vitor Pastor,Sousa,BA,Basico,39.9,2026-01-13,Ativo
2042,Dra. Laura Albuquerque,Santos,TO,Basico,39.9,2026-01-13,Ativo
2043,Sophie Lopes,Duarte,RR,Premium,89.9,2026-01-13,Ativo
2044,João Guilherme da Costa,Pires,MT,Premium,89.9,2026-01-13,Ativo
2045,Amanda Rios,Peixoto de Ramos,SC,Basico,39.9,2026-01-13,Ativo
2046,Aylla Porto,Guerra das Pedras,AM,Essencial,59.9,2026-01-13,Ativo
2047,Sra. Maria Julia da Paz,Dias do Sul,SP,Premium,89.9,2026-01-13,Ativo
2048,Dr. Davi Lucas das Neves,da Rosa,PR,Basico,39.9,2026-01-13,Churn
2049,Mariah da Rocha,Marques,MS,Basico,39.9,2026-01-13,Ativo
2050,José Pedro Costa,Santos,AM,Premium,89.9,2026-01-13,Ativo
2051,Yan Costela,da Rosa,PR,Basico,39.9,2026-01-13,Churn
2052,Srta. Ágatha Pereira,Monteiro,PE,Premium,89.9,2026-01-13,Ativo
2053,Diogo Rios,Viana,PE,Basico,39.9,2026-01-13,Churn
2054,Davi Lucas Sousa,Fogaça Grande,PA,Premium,89.9,2026-01-13,Ativo
2055,Eduardo Vasconcelos,Vargas,AP,Essencial,59.9,2026-01-13,Ativo
2056,Ana Montenegro,Cardoso do Campo,SE,Essencial,59.9,2026-01-13,Ativo
2057,Maria Flor Sampaio,Moura,PA,Basico,39.9,2026-01-13,Ativo
2058,Noah Gonçalves,da Mota,MT,Basico,39.9,2026-01-13,Ativo
2059,Matteo Pimenta,Ferreira das Flores,RR,Essencial,59.9,2026-01-13,Ativo
2060,Sr. Rael da Mota,Monteiro,AM,Basico,39.9,2026-01-13,Churn
2061,Pedro Miguel Cardoso,Albuquerque,SC,Essencial,59.9,2026-01-13,Ativo
2062,João Gabriel Campos,da Costa Verde,SP,Basico,39.9,2026-01-13,Ativo
2063,Aurora Correia,Cavalcante,CE,Premium,89.9,2026-01-13,Ativo
2064,Pedro Fonseca,Ribeiro,SP,Essencial,59.9,2026-01-13,Ativo
2065,Dr. Leandro Cardoso,Pires,BA,Basico,39.9,2026-01-13,Ativo
2066,Natália Câmara,Monteiro,RJ,Basico,39.9,2026-01-13,Ativo
2067,Josué Ferreira,Aragão Alegre,MG,Premium,89.9,2026-01-13,Ativo
2068,Dr. João Gabriel Jesus,Cavalcanti,PI,Basico,39.9,2026-01-13,Churn
2069,Dr. Renan Farias,Freitas,PB,Premium,89.9,2026-01-13,Ativo
2070,Anthony da Cruz,Fogaça,PE,Basico,39.9,2026-01-13,Ativo
2071,Lívia da Mata,Cavalcanti de Goiás,SC,Basico,39.9,2026-01-13,Ativo
2072,Maitê Pinto,Silva,MG,Premium,89.9,2026-01-13,Ativo
2073,Marcos Vinicius Rodrigues,Azevedo,TO,Basico,39.9,2026-01-13,Ativo
2074,Samuel Leão,Pastor do Amparo,RO,Basico,39.9,2026-01-13,Ativo
2075,Dra. Gabriela Sampaio,Ramos de Minas,RO,Essencial,59.9,2026-01-13,Churn
2076,Dr. Igor Pereira,Nunes,PA,Basico,39.9,2026-01-13,Ativo
2077,Nathan Camargo,Silveira Alegre,PI,Basico,39.9,2026-01-13,Churn
2078,Theodoro Silveira,Pastor,PI,Premium,89.9,2026-01-13,Ativo
